Date,Open,High,Low,Close,Adj Close,Volume
11/26/2009,2.3019,2.307,2.2763,2.2787,2.2787,-
11/27/2009,2.2785,2.2905,2.264,2.2889,2.2889,-
11/30/2009,2.2827,2.2929,2.2681,2.2738,2.2738,-
12/1/2009,2.2732,2.2963,2.2688,2.2935,2.2935,-
12/2/2009,2.2937,2.3041,2.2842,2.2988,2.2988,-
12/3/2009,2.299,2.3058,2.2826,2.2874,2.2874,-
12/4/2009,2.2863,2.3017,2.2811,2.2873,2.2873,-
12/7/2009,2.2869,2.2919,2.2697,2.2872,2.2872,-
12/8/2009,2.2867,2.2875,2.2616,2.2642,2.2642,-
12/9/2009,2.2648,2.275,2.251,2.2628,2.2628,-
12/10/2009,2.2627,2.2692,2.2538,2.261,2.261,-
12/11/2009,2.2606,2.2694,2.2559,2.2609,2.2609,-
12/14/2009,2.2586,2.2709,2.2538,2.2678,2.2678,-
12/15/2009,2.2681,2.2708,2.2599,2.2679,2.2679,-
12/16/2009,2.2677,2.2891,2.2659,2.2801,2.2801,-
12/17/2009,2.2801,2.2822,2.2557,2.2681,2.2681,-
12/18/2009,2.2679,2.2747,2.2524,2.2654,2.2654,-
12/21/2009,2.2612,2.267,2.2527,2.2568,2.2568,-
12/22/2009,2.2572,2.2609,2.2403,2.2462,2.2462,-
12/23/2009,2.2466,2.2537,2.2428,2.2487,2.2487,-
12/24/2009,2.2484,2.2531,2.2376,2.2446,2.2446,-
12/25/2009,2.2452,2.2582,2.2376,2.2565,2.2565,-
12/28/2009,2.2446,2.2502,2.2399,2.2474,2.2474,-
12/29/2009,2.2472,2.2562,2.2285,2.2342,2.2342,-
12/30/2009,2.234,2.2593,2.2238,2.2571,2.2571,-
12/31/2009,2.2577,2.2746,2.2513,2.2703,2.2703,-
1/1/2010,2.2719,2.2719,2.2596,2.2719,2.2719,-
1/4/2010,2.2665,2.27,2.2466,2.2499,2.2499,-
1/5/2010,2.2506,2.2525,2.228,2.233,2.233,-
1/6/2010,2.233,2.2424,2.2246,2.2318,2.2318,-
1/7/2010,2.2316,2.2354,2.2193,2.2261,2.2261,-
1/8/2010,2.2263,2.2453,2.2236,2.2336,2.2336,-
1/11/2010,2.2357,2.2465,2.2302,2.2361,2.2361,-
1/12/2010,2.2365,2.2485,2.2322,2.2466,2.2466,-
1/13/2010,2.2469,2.2625,2.2436,2.2596,2.2596,-
1/14/2010,2.259,2.267,2.2544,2.265,2.265,-
1/15/2010,2.2656,2.2705,2.2549,2.261,2.261,-
1/18/2010,2.266,2.2738,2.261,2.2685,2.2685,-
1/19/2010,2.2675,2.2845,2.267,2.2735,2.2735,-
1/20/2010,2.274,2.282,2.2686,2.281,2.281,-
1/21/2010,2.28,2.2806,2.2634,2.2743,2.2743,-
1/22/2010,2.2737,2.2808,2.2573,2.2622,2.2622,-
1/25/2010,2.2595,2.2745,2.2556,2.2734,2.2734,-
1/26/2010,2.2721,2.2855,2.26,2.2635,2.2635,-
1/27/2010,2.2636,2.2781,2.26,2.2723,2.2723,-
1/28/2010,2.2724,2.2808,2.2616,2.2665,2.2665,-
1/29/2010,2.2663,2.2712,2.2457,2.2491,2.2491,-
2/1/2010,2.2482,2.2522,2.2383,2.2473,2.2473,-
2/2/2010,2.2474,2.2533,2.2429,2.2496,2.2496,-
2/3/2010,2.2496,2.2592,2.2427,2.2458,2.2458,-
2/4/2010,2.246,2.2473,2.234,2.2393,2.2393,-
2/5/2010,2.2385,2.2407,2.2126,2.2236,2.2236,-
2/8/2010,2.2149,2.2256,2.2115,2.2161,2.2161,-
2/9/2010,2.215,2.2281,2.2083,2.2229,2.2229,-
2/10/2010,2.2227,2.2304,2.2077,2.2123,2.2123,-
2/11/2010,2.2124,2.2193,2.1966,2.2141,2.2141,-
2/12/2010,2.2146,2.2211,2.2048,2.2151,2.2151,-
2/15/2010,2.2134,2.2161,2.2039,2.2116,2.2116,-
2/16/2010,2.211,2.2194,2.1995,2.2163,2.2163,-
2/17/2010,2.2162,2.2169,2.2028,2.2041,2.2041,-
2/18/2010,2.2038,2.2102,2.1801,2.181,2.181,-
2/19/2010,2.1805,2.1843,2.1727,2.1837,2.1837,-
2/22/2010,2.1799,2.1843,2.1754,2.1831,2.1831,-
2/23/2010,2.1837,2.1871,2.167,2.1776,2.1776,-
2/24/2010,2.1777,2.1807,2.1694,2.1716,2.1716,-
2/25/2010,2.1716,2.1725,2.1441,2.1467,2.1467,-
2/26/2010,2.1464,2.1534,2.1309,2.1414,2.1414,-
3/1/2010,2.1332,2.1332,2.0863,2.1024,2.1024,-
3/2/2010,2.1026,2.1056,2.0889,2.1047,2.1047,-
3/3/2010,2.1034,2.1159,2.0988,2.1121,2.1121,-
3/4/2010,2.112,2.1157,2.1005,2.1063,2.1063,-
3/5/2010,2.1047,2.1216,2.0978,2.1204,2.1204,-
3/8/2010,2.1194,2.1246,2.1025,2.1048,2.1048,-
3/9/2010,2.1039,2.1043,2.0907,2.0993,2.0993,-
3/10/2010,2.0991,2.0993,2.0798,2.091,2.091,-
3/11/2010,2.0913,2.1076,2.0899,2.1052,2.1052,-
3/12/2010,2.1052,2.1205,2.0969,2.1176,2.1176,-
3/15/2010,2.1185,2.1225,2.098,2.1027,2.1027,-
3/16/2010,2.102,2.1273,2.094,2.1235,2.1235,-
3/17/2010,2.1236,2.1391,2.1176,2.1324,2.1324,-
3/18/2010,2.1321,2.1353,2.1222,2.1271,2.1271,-
3/19/2010,2.1273,2.1281,2.0949,2.0988,2.0988,-
3/22/2010,2.0956,2.1162,2.089,2.1147,2.1147,-
3/23/2010,2.1148,2.1148,2.0985,2.1048,2.1048,-
3/24/2010,2.105,2.1067,2.0885,2.0939,2.0939,-
3/25/2010,2.0937,2.1054,2.0812,2.0887,2.0887,-
3/26/2010,2.0892,2.0954,2.0797,2.0904,2.0904,-
3/28/2010,2.0919,2.0997,2.0869,2.095,2.095,-
3/29/2010,2.0948,2.1151,2.093,2.1086,2.1086,-
3/30/2010,2.1082,2.126,2.1081,2.124,2.124,-
3/31/2010,2.1243,2.1372,2.1227,2.1364,2.1364,-
4/1/2010,2.1361,2.1371,2.1216,2.128,2.128,-
4/4/2010,2.134,2.1395,2.1272,2.1371,2.1371,-
4/5/2010,2.1371,2.1379,2.1136,2.1313,2.1313,-
4/6/2010,2.1316,2.1334,2.1126,2.1262,2.1262,-
4/7/2010,2.1261,2.1302,2.1154,2.1297,2.1297,-
4/8/2010,2.1296,2.1423,2.1279,2.1357,2.1357,-
4/11/2010,2.1365,2.1485,2.1339,2.1367,2.1367,-
4/12/2010,2.1374,2.149,2.1347,2.1387,2.1387,-
4/13/2010,2.1405,2.1423,2.1186,2.1235,2.1235,-
4/14/2010,2.1237,2.132,2.115,2.1232,2.1232,-
4/15/2010,2.1241,2.1276,2.1107,2.1113,2.1113,-
4/18/2010,2.105,2.1151,2.0969,2.1117,2.1117,-
4/19/2010,2.1117,2.121,2.1042,2.1115,2.1115,-
4/20/2010,2.1117,2.1162,2.1053,2.1148,2.1148,-
4/21/2010,2.1139,2.1222,2.1063,2.1086,2.1086,-
4/22/2010,2.1085,2.1135,2.0984,2.1057,2.1057,-
4/25/2010,2.1069,2.1183,2.104,2.114,2.114,-
4/26/2010,2.1144,2.1164,2.0906,2.0942,2.0942,-
4/27/2010,2.0943,2.0981,2.0815,2.088,2.088,-
4/28/2010,2.0882,2.1014,2.0771,2.0998,2.0998,-
4/29/2010,2.0998,2.1011,2.0868,2.093,2.093,-
5/2/2010,2.0981,2.0989,2.0863,2.0877,2.0877,-
5/3/2010,2.0892,2.0953,2.0782,2.0879,2.0879,-
5/4/2010,2.088,2.1111,2.0869,2.102,2.102,-
5/5/2010,2.1026,2.1051,2.0637,2.0862,2.0862,-
5/6/2010,2.0873,2.1001,2.0259,2.0647,2.0647,-
5/9/2010,2.0483,2.0761,2.0443,2.0517,2.0517,-
5/10/2010,2.0513,2.0702,2.038,2.0629,2.0629,-
5/11/2010,2.0643,2.0762,2.0429,2.0463,2.0463,-
5/12/2010,2.0456,2.0529,2.0147,2.0187,2.0187,-
5/13/2010,2.0198,2.0227,2.0054,2.0176,2.0176,-
5/16/2010,2.018,2.018,1.9918,2.0096,2.0096,-
5/17/2010,2.0093,2.0131,1.9916,1.9954,1.9954,-
5/18/2010,1.9957,2.0194,1.9907,2.0112,2.0112,-
5/19/2010,2.0099,2.0324,2.0091,2.0205,2.0205,-
5/20/2010,2.0204,2.0403,2.0156,2.0306,2.0306,-
5/23/2010,2.0319,2.04,2.0197,2.028,2.028,-
5/24/2010,2.0281,2.0389,2.0227,2.0334,2.0334,-
5/25/2010,2.0332,2.0346,2.0196,2.0302,2.0302,-
5/26/2010,2.0304,2.047,2.0268,2.0365,2.0365,-
5/27/2010,2.0356,2.0441,2.0246,2.0246,2.0246,-
5/30/2010,2.0315,2.0349,2.0223,2.0308,2.0308,-
5/31/2010,2.0317,2.0718,2.0279,2.0698,2.0698,-
6/1/2010,2.0696,2.0833,2.0528,2.0559,2.0559,-
6/2/2010,2.0554,2.065,2.0508,2.0577,2.0577,-
6/3/2010,2.0586,2.0588,2.0416,2.0425,2.0425,-
6/6/2010,2.0379,2.0601,2.0379,2.0529,2.0529,-
6/7/2010,2.0529,2.0546,2.0335,2.0414,2.0414,-
6/8/2010,2.0408,2.0606,2.0387,2.0556,2.0556,-
6/9/2010,2.0552,2.065,2.0528,2.0637,2.0637,-
6/10/2010,2.0638,2.0714,2.0337,2.0375,2.0375,-
6/13/2010,2.0422,2.062,2.0373,2.0573,2.0573,-
6/14/2010,2.0577,2.0685,2.0538,2.0579,2.0579,-
6/15/2010,2.058,2.0684,2.0477,2.0521,2.0521,-
6/16/2010,2.0522,2.0651,2.0468,2.0602,2.0602,-
6/17/2010,2.0607,2.0631,2.0444,2.052,2.052,-
6/20/2010,2.0334,2.0505,2.0293,2.0328,2.0328,-
6/21/2010,2.0324,2.0553,2.0295,2.0527,2.0527,-
6/22/2010,2.052,2.0778,2.0501,2.0766,2.0766,-
6/23/2010,2.0769,2.0879,2.0742,2.0761,2.0761,-
6/24/2010,2.0762,2.0896,2.0727,2.0868,2.0868,-
6/27/2010,2.0846,2.0974,2.0795,2.0928,2.0928,-
6/28/2010,2.0922,2.1148,2.0922,2.1103,2.1103,-
6/29/2010,2.1106,2.1142,2.0835,2.0908,2.0908,-
6/30/2010,2.0866,2.1169,2.0813,2.1061,2.1061,-
7/1/2010,2.1053,2.1193,2.1053,2.1149,2.1149,-
7/4/2010,2.1128,2.1184,2.102,2.1068,2.1068,-
7/5/2010,2.1064,2.1131,2.0962,2.0993,2.0993,-
7/6/2010,2.0993,2.108,2.0973,2.0991,2.0991,-
7/7/2010,2.0992,2.1054,2.0836,2.0886,2.0886,-
7/8/2010,2.0885,2.0964,2.0759,2.081,2.081,-
7/11/2010,2.0807,2.0842,2.0655,2.076,2.076,-
7/12/2010,2.0756,2.0895,2.0724,2.087,2.087,-
7/13/2010,2.0873,2.1008,2.0864,2.0967,2.0967,-
7/14/2010,2.096,2.1234,2.0949,2.1189,2.1189,-
7/15/2010,2.1184,2.1226,2.1034,2.106,2.106,-
7/18/2010,2.1082,2.1158,2.0937,2.0963,2.0963,-
7/19/2010,2.0965,2.1026,2.0841,2.0985,2.0985,-
7/20/2010,2.098,2.1027,2.085,2.0925,2.0925,-
7/21/2010,2.0924,2.0988,2.0838,2.0937,2.0937,-
7/22/2010,2.0939,2.1164,2.0933,2.1116,2.1116,-
7/25/2010,2.1134,2.1173,2.1038,2.107,2.107,-
7/26/2010,2.1065,2.1247,2.1033,2.1222,2.1222,-
7/27/2010,2.1065,2.1349,2.1199,2.1306,2.1306,-
7/28/2010,2.1314,2.1353,2.1226,2.1268,2.1268,-
7/29/2010,2.1266,2.1367,2.1184,2.1343,2.1343,-
8/1/2010,2.1354,2.1484,2.1269,2.1421,2.1421,-
8/2/2010,2.1422,2.156,2.142,2.1514,2.1514,-
8/3/2010,2.1515,2.1579,2.1446,2.1515,2.1515,-
8/4/2010,2.147,2.1526,2.1396,2.1481,2.1481,-
8/5/2010,2.1501,2.1552,2.139,2.1498,2.1498,-
8/8/2010,2.1505,2.1528,2.1447,2.1507,2.1507,-
8/9/2010,2.1433,2.1443,2.1291,2.1435,2.1435,-
8/10/2010,2.1454,2.1482,2.1295,2.1451,2.1451,-
8/11/2010,2.1354,2.139,2.1175,2.1347,2.1347,-
8/12/2010,2.1208,2.1278,2.1165,2.1199,2.1199,-
8/15/2010,2.1247,2.1354,2.1215,2.1247,2.1247,-
8/16/2010,2.1288,2.1304,2.1073,2.1294,2.1294,-
8/17/2010,2.108,2.1201,2.1023,2.1087,2.1087,-
8/18/2010,2.1079,2.1184,2.0987,2.108,2.108,-
8/19/2010,2.1095,2.1116,2.1002,2.1094,2.1094,-
8/22/2010,2.1098,2.1147,2.1031,2.1094,2.1094,-
8/23/2010,2.1029,2.105,2.0941,2.1018,2.1018,-
8/24/2010,2.097,2.1036,2.0898,2.0969,2.0969,-
8/25/2010,2.0999,2.1116,2.0995,2.0998,2.0998,-
8/26/2010,2.1017,2.1062,2.0945,2.1018,2.1018,-
8/29/2010,2.0981,2.108,2.0919,2.098,2.098,-
8/30/2010,2.0955,2.0976,2.0759,2.0953,2.0953,-
8/31/2010,2.0791,2.0878,2.0701,2.0791,2.0791,-
9/1/2010,2.0812,2.0829,2.0666,2.081,2.081,-
9/2/2010,2.0714,2.0804,2.0707,2.0712,2.0712,-
9/5/2010,2.0747,2.0796,2.0644,2.0747,2.0747,-
9/6/2010,2.0699,2.0778,2.0615,2.0699,2.0699,-
9/7/2010,2.0703,2.083,2.0668,2.0702,2.0702,-
9/8/2010,2.0784,2.0792,2.0634,2.0784,2.0784,-
9/9/2010,2.0701,2.072,2.0593,2.0699,2.0699,-
9/12/2010,2.056,2.0711,2.0555,2.0555,2.0555,-
9/13/2010,2.0611,2.0749,2.0526,2.0616,2.0616,-
9/14/2010,2.0703,2.0919,2.0651,2.0703,2.0703,-
9/15/2010,2.0905,2.0919,2.0782,2.0904,2.0904,-
9/16/2010,2.0897,2.0968,2.0848,2.0898,2.0898,-
9/19/2010,2.0881,2.0923,2.0731,2.0883,2.0883,-
9/20/2010,2.0727,2.0776,2.0645,2.0725,2.0725,-
9/21/2010,2.0738,2.0845,2.0675,2.074,2.074,-
9/22/2010,2.0733,2.0869,2.0732,2.0731,2.0731,-
9/23/2010,2.0823,2.094,2.078,2.082,2.082,-
9/26/2010,2.0906,2.096,2.0867,2.0907,2.0907,-
9/27/2010,2.0873,2.0981,2.0763,2.0873,2.0873,-
9/28/2010,2.0826,2.0885,2.0745,2.0827,2.0827,-
9/29/2010,2.0808,2.0917,2.0644,2.0807,2.0807,-
9/30/2010,2.0671,2.0818,2.0659,2.0669,2.0669,-
10/3/2010,2.0746,2.0856,2.0685,2.0744,2.0744,-
10/4/2010,2.0795,2.0898,2.0749,2.0792,2.0792,-
10/5/2010,2.0797,2.0865,2.0737,2.0795,2.0795,-
10/6/2010,2.0748,2.0898,2.0715,2.0748,2.0748,-
10/7/2010,2.0742,2.0834,2.0699,2.0742,2.0742,-
10/10/2010,2.0809,2.0837,2.0743,2.0805,2.0805,-
10/11/2010,2.0779,2.0823,2.0613,2.0777,2.0777,-
10/12/2010,2.0627,2.0718,2.0586,2.0626,2.0626,-
10/13/2010,2.0713,2.0798,2.0572,2.0714,2.0714,-
10/14/2010,2.0732,2.0835,2.0705,2.0735,2.0735,-
10/17/2010,2.0729,2.084,2.0618,2.0727,2.0727,-
10/18/2010,2.0664,2.0718,2.0542,2.0667,2.0667,-
10/19/2010,2.0611,2.0657,2.0509,2.0619,2.0619,-
10/20/2010,2.0625,2.0628,2.0418,2.0627,2.0627,-
10/21/2010,2.0446,2.047,2.0346,2.044,2.044,-
10/24/2010,2.036,2.0399,2.0273,2.0351,2.0351,-
10/25/2010,2.032,2.0606,2.0303,2.032,2.032,-
10/26/2010,2.0559,2.0642,2.0541,2.0565,2.0565,-
10/27/2010,2.0577,2.0692,2.0489,2.0575,2.0575,-
10/28/2010,2.0577,2.0736,2.0612,2.0575,2.0575,-
11/1/2010,2.0695,2.0782,2.0678,2.0727,2.0727,-
11/2/2010,2.0723,2.0745,2.0563,2.0726,2.0726,-
11/3/2010,2.063,2.0779,2.0615,2.0629,2.0629,-
11/4/2010,2.0702,2.0899,2.0677,2.0696,2.0696,-
11/5/2010,2.0869,2.0891,2.0747,2.0874,2.0874,-
11/8/2010,2.0806,2.0813,2.0711,2.081,2.081,-
11/9/2010,2.0765,2.0774,2.066,2.0766,2.0766,-
11/10/2010,2.0639,2.0733,2.0543,2.0638,2.0638,-
11/11/2010,2.0742,2.0816,2.0722,2.0739,2.0739,-
11/12/2010,2.0777,2.092,2.0731,2.0781,2.0781,-
11/15/2010,2.0914,2.1034,2.0901,2.0915,2.0915,-
11/16/2010,2.0934,2.0938,2.0693,2.0936,2.0936,-
11/17/2010,2.0721,2.0788,2.0678,2.0719,2.0719,-
11/18/2010,2.0693,2.075,2.0633,2.0696,2.0696,-
11/19/2010,2.0781,2.0843,2.0684,2.0788,2.0788,-
11/22/2010,2.0718,2.0822,2.0688,2.0718,2.0718,-
11/23/2010,2.0704,2.0917,2.0702,2.0706,2.0706,-
11/24/2010,2.076,2.0762,2.0617,2.0757,2.0757,-
11/25/2010,2.0619,2.0672,2.0567,2.062,2.062,-
11/26/2010,2.0617,2.0731,2.0592,2.0619,2.0619,-
11/29/2010,2.055,2.0582,2.0497,2.0549,2.0549,-
11/30/2010,2.0535,2.0579,2.0472,2.0534,2.0534,-
12/1/2010,2.0552,2.0586,2.0389,2.0555,2.0555,-
12/2/2010,2.0444,2.053,2.033,2.045,2.045,-
12/3/2010,2.037,2.0477,2.0361,2.0372,2.0372,-
12/6/2010,2.0515,2.0526,2.0447,2.0516,2.0516,-
12/7/2010,2.0509,2.0619,2.0505,2.0513,2.0513,-
12/8/2010,2.0625,2.0814,2.0607,2.0631,2.0631,-
12/9/2010,2.0761,2.0784,2.0641,2.0759,2.0759,-
12/10/2010,2.0663,2.0752,2.064,2.0665,2.0665,-
12/13/2010,2.0662,2.0705,2.0549,2.0661,2.0661,-
12/14/2010,2.0666,2.0707,2.0483,2.0666,2.0666,-
12/15/2010,2.0527,2.0693,2.0458,2.0526,2.0526,-
12/16/2010,2.0482,2.0553,2.0435,2.0482,2.0482,-
12/17/2010,2.055,2.0551,2.0347,2.0551,2.0551,-
12/20/2010,2.0395,2.0541,2.0387,2.0399,2.0399,-
12/21/2010,2.0416,2.0476,2.029,2.0416,2.0416,-
12/22/2010,2.0305,2.0311,2.0126,2.0308,2.0308,-
12/23/2010,2.0113,2.0167,2.0072,2.011,2.011,-
12/24/2010,2.0152,2.0156,2.0017,2.0152,2.0152,-
12/27/2010,2.0058,2.007,1.9977,2.0058,2.0058,-
12/28/2010,2.0043,2.0099,1.9914,2.0047,2.0047,-
12/29/2010,1.9946,2.0006,1.99,1.9954,1.9954,-
12/30/2010,2.0028,2.0071,1.9822,2.0023,2.0023,-
12/31/2010,1.9878,2.0056,1.9807,1.9877,1.9877,-
1/3/2011,1.9973,1.9996,1.9824,1.9968,1.9968,-
1/4/2011,1.9899,2.0106,1.9879,1.9898,1.9898,-
1/5/2011,2.0071,2.0138,1.9985,2.007,2.007,-
1/6/2011,2.0044,2.0122,2.0016,2.0038,2.0038,-
1/7/2011,2.0033,2.0146,1.9986,2.0034,2.0034,-
1/10/2011,2.013,2.0235,2.0112,2.013,2.013,-
1/11/2011,2.0222,2.0222,2.0101,2.0221,2.0221,-
1/12/2011,2.0191,2.0234,2.0124,2.0188,2.0188,-
1/13/2011,2.0275,2.0386,2.0247,2.0276,2.0276,-
1/14/2011,2.0351,2.0476,2.0348,2.0355,2.0355,-
1/17/2011,2.0437,2.0521,2.0414,2.0434,2.0434,-
1/18/2011,2.0475,2.06,2.0472,2.0474,2.0474,-
1/19/2011,2.0477,2.0531,2.045,2.0474,2.0474,-
1/20/2011,2.0499,2.0584,2.044,2.0496,2.0496,-
1/21/2011,2.0478,2.0536,2.0396,2.0472,2.0472,-
1/24/2011,2.0517,2.0521,2.0428,2.0517,2.0517,-
1/25/2011,2.0465,2.0489,2.0199,2.0464,2.0464,-
1/26/2011,2.024,2.0349,2.0188,2.0241,2.0241,-
1/27/2011,2.0361,2.0448,2.0322,2.0356,2.0356,-
1/28/2011,2.0372,2.0413,2.0279,2.0373,2.0373,-
1/31/2011,2.0379,2.0505,2.0316,2.0374,2.0374,-
2/1/2011,2.05,2.0591,2.048,2.0493,2.0493,-
2/2/2011,2.0497,2.0659,2.0495,2.0496,2.0496,-
2/3/2011,2.0611,2.0699,2.0544,2.0609,2.0609,-
2/4/2011,2.0551,2.0595,2.0431,2.0555,2.0555,-
2/7/2011,2.053,2.0625,2.05,2.0528,2.0528,-
2/8/2011,2.0538,2.0557,2.0386,2.0533,2.0533,-
2/9/2011,2.0438,2.0524,2.0424,2.0438,2.0438,-
2/10/2011,2.0489,2.056,2.0479,2.0492,2.0492,-
2/11/2011,2.058,2.0602,2.0489,2.0576,2.0576,-
2/14/2011,2.0527,2.0581,2.0481,2.0524,2.0524,-
2/15/2011,2.0545,2.0684,2.05,2.0541,2.0541,-
2/16/2011,2.0669,2.0698,2.0473,2.0669,2.0669,-
2/17/2011,2.0571,2.0649,2.0558,2.057,2.057,-
2/18/2011,2.0635,2.0693,2.0591,2.0635,2.0635,-
2/21/2011,2.0679,2.0715,2.0666,2.0675,2.0675,-
2/22/2011,2.0701,2.0736,2.0625,2.0701,2.0701,-
2/23/2011,2.0686,2.0756,2.0645,2.0689,2.0689,-
2/24/2011,2.0718,2.0777,2.0529,2.0721,2.0721,-
2/25/2011,2.0579,2.0612,2.0423,2.0583,2.0583,-
2/28/2011,2.0516,2.0671,2.0465,2.0512,2.0512,-
3/1/2011,2.0676,2.0732,2.0646,2.0669,2.0669,-
3/2/2011,2.0701,2.0743,2.0621,2.0701,2.0701,-
3/3/2011,2.072,2.0721,2.0614,2.072,2.072,-
3/4/2011,2.0638,2.0652,2.0563,2.0633,2.0633,-
3/7/2011,2.0603,2.065,2.0502,2.0602,2.0602,-
3/8/2011,2.0496,2.0531,2.046,2.0498,2.0498,-
3/9/2011,2.0482,2.0564,2.0474,2.0486,2.0486,-
3/10/2011,2.0543,2.0588,2.0424,2.0536,2.0536,-
3/11/2011,2.0452,2.0467,2.0316,2.0453,2.0453,-
3/14/2011,2.0392,2.0516,2.0332,2.0391,2.0391,-
3/15/2011,2.05,2.0588,2.045,2.0496,2.0496,-
3/16/2011,2.0517,2.0615,2.0505,2.0515,2.0515,-
3/17/2011,2.0544,2.0695,2.0481,2.0543,2.0543,-
3/18/2011,2.0624,2.063,2.0498,2.0622,2.0622,-
3/21/2011,2.064,2.0652,2.0554,2.0642,2.0642,-
3/22/2011,2.064,2.0711,2.0595,2.064,2.064,-
3/23/2011,2.0684,2.0719,2.053,2.0681,2.0681,-
3/24/2011,2.0538,2.0545,2.0363,2.0534,2.0534,-
3/25/2011,2.0322,2.0332,2.0227,2.0323,2.0323,-
3/27/2011,2.0204,2.0225,2.0113,2.0201,2.0201,-
3/28/2011,2.0183,2.0228,2.0139,2.0184,2.0184,-
3/29/2011,2.0185,2.0295,2.0167,2.0187,2.0187,-
3/30/2011,2.0269,2.0345,2.0187,2.0266,2.0266,-
3/31/2011,2.0205,2.0327,2.0169,2.0206,2.0206,-
4/3/2011,2.0307,2.0379,2.0299,2.0306,2.0306,-
4/4/2011,2.0323,2.0522,2.0294,2.0323,2.0323,-
4/5/2011,2.0538,2.0614,2.0479,2.0537,2.0537,-
4/6/2011,2.0564,2.0596,2.0505,2.0565,2.0565,-
4/7/2011,2.0565,2.065,2.0533,2.0564,2.0564,-
4/10/2011,2.0575,2.0623,2.0484,2.0575,2.0575,-
4/11/2011,2.053,2.0551,2.0406,2.0529,2.0529,-
4/12/2011,2.0416,2.0479,2.0385,2.0415,2.0415,-
4/13/2011,2.0424,2.0435,2.0271,2.0422,2.0422,-
4/14/2011,-,-,-,-,-,-
4/17/2011,2.0268,2.0333,2.021,2.0267,2.0267,-
4/18/2011,2.0298,2.0338,2.0247,2.0297,2.0297,-
4/19/2011,2.0288,2.035,2.0227,2.0288,2.0288,-
4/20/2011,2.0294,2.0497,2.0287,2.0297,2.0297,-
4/21/2011,2.0388,2.0422,2.0342,2.0386,2.0386,-
4/24/2011,2.0374,2.0416,2.0319,2.0379,2.0379,-
4/25/2011,2.0392,2.0405,2.0272,2.0387,2.0387,-
4/26/2011,2.0336,2.0437,2.0255,2.0344,2.0344,-
4/27/2011,2.044,2.0517,2.0422,2.0438,2.0438,-
4/28/2011,2.0424,2.0449,2.0368,2.0424,2.0424,-
5/1/2011,2.0424,2.0456,2.0354,2.0403,2.0403,-
5/2/2011,2.0366,2.0384,2.0192,2.0364,2.0364,-
5/3/2011,2.0247,2.0355,2.0223,2.0247,2.0247,-
5/4/2011,2.0297,2.039,2.0262,2.0303,2.0303,-
5/5/2011,2.031,2.0321,2.0208,2.0308,2.0308,-
5/8/2011,2.0202,2.0223,2.0099,2.0201,2.0201,-
5/9/2011,2.0205,2.0226,2.0134,2.0205,2.0205,-
5/10/2011,2.0153,2.0304,2.0096,2.0152,2.0152,-
5/11/2011,2.0213,2.0264,2.0181,2.0213,2.0213,-
5/12/2011,2.0163,2.0207,2.0137,2.0162,2.0162,-
5/15/2011,2.0159,2.0278,2.0157,2.016,2.016,-
5/16/2011,2.025,2.0339,2.0196,2.0252,2.0252,-
5/17/2011,2.0219,2.0227,1.9993,2.022,2.022,-
5/18/2011,2.0036,2.0064,1.9985,2.0033,2.0033,-
5/19/2011,2.0073,2.0093,2.0019,2.0077,2.0077,-
5/22/2011,2.0104,2.0209,2.0087,2.011,2.011,-
5/23/2011,2.0109,2.0181,2.0053,2.0109,2.0109,-
5/24/2011,2.0182,2.0309,2.0144,2.0183,2.0183,-
5/25/2011,2.0289,2.0382,2.0241,2.0289,2.0289,-
5/26/2011,2.0354,2.0393,2.028,2.0355,2.0355,-
5/29/2011,2.0403,2.0403,2.0289,2.0404,2.0404,-
5/30/2011,2.0322,2.0385,2.0279,2.0325,2.0325,-
5/31/2011,2.0282,2.029,2.0167,2.0282,2.0282,-
6/1/2011,2.0228,2.026,2.0141,2.0228,2.0228,-
6/2/2011,2.0173,2.0182,2.0074,2.0165,2.0165,-
6/5/2011,2.0179,2.0215,2.0094,2.0184,2.0184,-
6/6/2011,2.0119,2.0235,2.0096,2.0121,2.0121,-
6/7/2011,2.0162,2.0207,2.0123,2.0163,2.0163,-
6/8/2011,2.0201,2.0239,2.0132,2.0208,2.0208,-
6/9/2011,2.0123,2.0131,1.9998,2.0122,2.0122,-
6/12/2011,2.0043,2.0205,2.0039,2.0044,2.0044,-
6/13/2011,2.0205,2.025,2.015,2.0204,2.0204,-
6/14/2011,2.0135,2.0168,2.0023,2.0133,2.0133,-
6/15/2011,2.0035,2.0099,1.998,2.004,2.004,-
6/16/2011,2.0034,2.0038,1.9927,2.0031,2.0031,-
6/19/2011,1.9957,2.0043,1.9933,1.9954,1.9954,-
